,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
96,"(1.9921875, 2.56640625)","(2.046875, 2.484375)","(1.69140625, 2.44921875)","(1.2421875, 2.12890625)","(0.82421875, 1.71875)","(2.40625, 2.45703125)","(2.88671875, 2.1640625)","(3.2890625, 1.87109375)","(1.81640625, 3.37109375)","(1.34765625, 3.375)","(1.359375, 4.09765625)","(2.24609375, 3.375)","(2.60546875, 3.421875)","(2.625, 4.109375)","(1.91796875, 2.48828125)","(2.0625, 2.484375)","(1.82421875, 2.41796875)","(2.1875, 2.37890625)"
97,"(1.9921875, 2.56640625)","(2.046875, 2.484375)","(1.6953125, 2.453125)","(1.24609375, 2.12890625)","(0.82421875, 1.71875)","(2.40625, 2.45703125)","(2.88671875, 2.1640625)","(3.29296875, 1.8671875)","(1.81640625, 3.37109375)","(1.34765625, 3.375)","(1.359375, 4.09765625)","(2.24609375, 3.375)","(2.60546875, 3.421875)","(2.62890625, 4.109375)","(1.91796875, 2.48828125)","(2.0625, 2.484375)","(1.82421875, 2.41796875)","(2.1875, 2.37890625)"
98,"(1.99609375, 2.53125)","(2.05078125, 2.44921875)","(1.69921875, 2.41796875)","(1.2421875, 2.0859375)","(None, None)","(2.40625, 2.41796875)","(2.87109375, 2.12109375)","(3.2890625, 1.828125)","(1.8203125, 3.30078125)","(1.35546875, 3.35546875)","(1.359375, 4.09765625)","(2.25, 3.30078125)","(2.5859375, 3.3984375)","(2.625, 4.11328125)","(1.921875, 2.45703125)","(2.0625, 2.453125)","(1.82421875, 2.38671875)","(2.1875, 2.3515625)"
99,"(1.99609375, 2.53125)","(2.05078125, 2.44921875)","(1.69921875, 2.41796875)","(1.23828125, 2.08203125)","(0.8203125, 1.6640625)","(2.40625, 2.41796875)","(2.87109375, 2.12109375)","(3.2890625, 1.828125)","(1.8203125, 3.30078125)","(1.35546875, 3.35546875)","(1.359375, 4.09375)","(2.25, 3.3046875)","(2.5859375, 3.39453125)","(2.625, 4.11328125)","(1.921875, 2.45703125)","(2.0625, 2.453125)","(1.82421875, 2.38671875)","(2.1875, 2.3515625)"
100,"(1.9921875, 2.4921875)","(2.05078125, 2.3984375)","(1.6953125, 2.37109375)","(1.23828125, 2.03515625)","(0.82421875, 1.6171875)","(2.40625, 2.3671875)","(2.8671875, 2.07421875)","(3.28125, 1.78515625)","(1.80078125, 3.234375)","(1.35546875, 3.35546875)","(1.359375, 4.09765625)","(2.24609375, 3.234375)","(2.578125, 3.3984375)","(2.625, 4.11328125)","(1.91796875, 2.41796875)","(2.05859375, 2.4140625)","(1.82421875, 2.33984375)","(2.18359375, 2.30859375)"
101,"(1.9921875, 2.4921875)","(2.05078125, 2.3984375)","(1.6953125, 2.37109375)","(1.23828125, 2.03515625)","(0.82421875, 1.6171875)","(2.40625, 2.3671875)","(2.8671875, 2.07421875)","(3.28125, 1.78515625)","(1.80078125, 3.234375)","(1.35546875, 3.35546875)","(1.36328125, 4.09375)","(2.24609375, 3.234375)","(2.58203125, 3.3984375)","(2.625, 4.11328125)","(1.91796875, 2.41796875)","(2.05859375, 2.4140625)","(1.82421875, 2.33984375)","(2.18359375, 2.30859375)"
102,"(1.984375, 2.44140625)","(2.05078125, 2.34765625)","(1.69921875, 2.32421875)","(1.234375, 1.984375)","(0.82421875, 1.55859375)","(2.40234375, 2.31640625)","(2.86328125, 2.015625)","(3.29296875, 1.72265625)","(1.8046875, 3.171875)","(1.34765625, 3.36328125)","(1.36328125, 4.09375)","(2.26171875, 3.18359375)","(2.57421875, 3.39453125)","(2.625, 4.109375)","(1.9140625, 2.3671875)","(2.0546875, 2.36328125)","(1.8203125, 2.2890625)","(2.17578125, 2.25390625)"
103,"(1.984375, 2.44140625)","(2.05078125, 2.34765625)","(1.69921875, 2.3203125)","(1.234375, 1.984375)","(0.82421875, 1.55859375)","(2.40234375, 2.31640625)","(2.86328125, 2.015625)","(3.2890625, 1.7265625)","(1.8046875, 3.171875)","(1.34765625, 3.359375)","(1.36328125, 4.09375)","(2.26171875, 3.1796875)","(2.57421875, 3.39453125)","(2.625, 4.109375)","(1.9140625, 2.3671875)","(2.0546875, 2.36328125)","(1.8203125, 2.28515625)","(2.17578125, 2.25390625)"
104,"(1.9765625, 2.390625)","(2.04296875, 2.296875)","(1.6953125, 2.26953125)","(1.24609375, 1.92578125)","(0.828125, 1.51171875)","(2.39453125, 2.265625)","(2.8671875, 1.96484375)","(3.28125, 1.6796875)","(1.79296875, 3.11328125)","(1.34375, 3.36328125)","(1.36328125, 4.09765625)","(2.2578125, 3.125)","(2.578125, 3.41015625)","(2.62890625, 4.11328125)","(1.90625, 2.3203125)","(2.04296875, 2.31640625)","(1.81640625, 2.2421875)","(2.17578125, 2.2109375)"
105,"(1.9765625, 2.390625)","(2.04296875, 2.296875)","(1.6953125, 2.26953125)","(1.24609375, 1.92578125)","(0.828125, 1.51171875)","(2.39453125, 2.265625)","(2.8671875, 1.9609375)","(3.28125, 1.68359375)","(1.796875, 3.1171875)","(1.34375, 3.359375)","(1.36328125, 4.09765625)","(2.26171875, 3.125)","(2.57421875, 3.4140625)","(2.62890625, 4.11328125)","(1.91015625, 2.3203125)","(2.04296875, 2.31640625)","(1.81640625, 2.2421875)","(2.17578125, 2.2109375)"
106,"(1.9765625, 2.390625)","(2.04296875, 2.296875)","(1.6953125, 2.26953125)","(1.24609375, 1.92578125)","(0.828125, 1.51171875)","(2.39453125, 2.265625)","(2.8671875, 1.9609375)","(3.28515625, 1.6796875)","(1.796875, 3.1171875)","(1.34375, 3.36328125)","(1.36328125, 4.09765625)","(2.2578125, 3.12890625)","(2.57421875, 3.40625)","(2.62890625, 4.11328125)","(1.91015625, 2.3203125)","(2.04296875, 2.31640625)","(1.81640625, 2.2421875)","(2.17578125, 2.2109375)"
107,"(1.9765625, 2.390625)","(2.04296875, 2.296875)","(1.6953125, 2.26953125)","(1.24609375, 1.92578125)","(0.828125, 1.51171875)","(2.39453125, 2.265625)","(2.8671875, 1.96484375)","(3.28515625, 1.6796875)","(1.796875, 3.1171875)","(1.34375, 3.36328125)","(1.36328125, 4.09375)","(2.2578125, 3.125)","(2.57421875, 3.41015625)","(2.62890625, 4.11328125)","(1.91015625, 2.3203125)","(2.04296875, 2.31640625)","(1.81640625, 2.2421875)","(2.17578125, 2.2109375)"
108,"(1.984375, 2.33984375)","(2.046875, 2.23828125)","(1.703125, 2.2109375)","(1.2421875, 1.8671875)","(0.8359375, 1.45703125)","(2.3984375, 2.2109375)","(2.875, 1.90625)","(3.29296875, 1.6171875)","(1.8046875, 3.078125)","(1.33984375, 3.34375)","(1.359375, 4.1015625)","(2.265625, 3.08203125)","(2.578125, 3.39453125)","(2.62890625, 4.109375)","(1.91796875, 2.26953125)","(2.05078125, 2.26171875)","(1.82421875, 2.18359375)","(2.17578125, 2.15234375)"
109,"(1.984375, 2.33984375)","(2.046875, 2.23828125)","(1.69921875, 2.20703125)","(1.2421875, 1.8671875)","(0.8359375, 1.45703125)","(2.3984375, 2.20703125)","(2.875, 1.90625)","(3.29296875, 1.6171875)","(1.8046875, 3.078125)","(1.33984375, 3.34375)","(1.359375, 4.1015625)","(2.26171875, 3.08203125)","(2.578125, 3.390625)","(2.62890625, 4.109375)","(1.91796875, 2.26953125)","(2.05078125, 2.26171875)","(1.82421875, 2.18359375)","(2.17578125, 2.15234375)"
110,"(1.98828125, 2.27734375)","(2.03515625, 2.1796875)","(1.6875, 2.1484375)","(1.23828125, 1.80859375)","(0.83203125, 1.3984375)","(2.390625, 2.15234375)","(2.875, 1.84375)","(3.29296875, 1.5546875)","(1.79296875, 3.015625)","(1.33984375, 3.3359375)","(1.359375, 4.09765625)","(2.265625, 3.03515625)","(2.5859375, 3.38671875)","(2.62890625, 4.109375)","(1.91796875, 2.20703125)","(2.05078125, 2.19921875)","(1.8203125, 2.12890625)","(2.17578125, 2.09375)"
111,"(1.98828125, 2.27734375)","(2.03515625, 2.18359375)","(1.6875, 2.1484375)","(1.23828125, 1.80859375)","(0.83203125, 1.3984375)","(2.390625, 2.15234375)","(2.875, 1.84375)","(3.29296875, 1.5546875)","(1.79296875, 3.015625)","(1.3359375, 3.34375)","(1.359375, 4.09765625)","(2.265625, 3.03515625)","(2.58203125, 3.3828125)","(None, None)","(1.91796875, 2.20703125)","(2.05078125, 2.19921875)","(1.8203125, 2.12890625)","(2.17578125, 2.09375)"
112,"(1.984375, 2.2265625)","(2.03515625, 2.12890625)","(1.6796875, 2.1015625)","(1.22265625, 1.74609375)","(0.828125, 1.3359375)","(2.39453125, 2.08984375)","(2.87890625, 1.77734375)","(3.29296875, 1.49609375)","(1.8046875, 2.9765625)","(1.33984375, 3.34375)","(1.359375, 4.09375)","(2.27734375, 2.984375)","(2.58984375, 3.37890625)","(2.62890625, 4.109375)","(1.91015625, 2.15234375)","(2.046875, 2.14453125)","(1.81640625, 2.07421875)","(2.171875, 2.03515625)"
113,"(1.984375, 2.2265625)","(2.03515625, 2.12890625)","(1.6796875, 2.1015625)","(1.22265625, 1.74609375)","(0.828125, 1.3359375)","(2.39453125, 2.08984375)","(2.87890625, 1.77734375)","(3.29296875, 1.49609375)","(1.8046875, 2.9765625)","(1.33984375, 3.34375)","(1.359375, 4.09375)","(2.27734375, 2.984375)","(2.58984375, 3.37890625)","(2.62890625, 4.109375)","(1.91015625, 2.15234375)","(2.046875, 2.14453125)","(1.81640625, 2.07421875)","(2.171875, 2.03515625)"
114,"(1.984375, 2.16015625)","(2.03515625, 2.06640625)","(1.68359375, 2.0390625)","(1.234375, 1.69921875)","(0.828125, 1.27734375)","(2.39453125, 2.03515625)","(2.87890625, 1.72265625)","(3.30078125, 1.4375)","(1.80078125, 2.93359375)","(1.34375, 3.3515625)","(1.359375, 4.1015625)","(2.2890625, 2.9453125)","(2.6015625, 3.390625)","(2.6328125, 4.109375)","(1.9140625, 2.08984375)","(2.05078125, 2.08203125)","(1.81640625, 2.01171875)","(2.16796875, 1.97265625)"
115,"(1.984375, 2.16015625)","(2.03515625, 2.06640625)","(1.68359375, 2.0390625)","(1.234375, 1.69921875)","(0.828125, 1.27734375)","(2.39453125, 2.03515625)","(2.87890625, 1.72265625)","(3.30078125, 1.4375)","(1.80078125, 2.93359375)","(1.34375, 3.3515625)","(1.359375, 4.1015625)","(2.2890625, 2.9453125)","(2.6015625, 3.38671875)","(2.6328125, 4.109375)","(1.9140625, 2.08984375)","(2.05078125, 2.08203125)","(1.81640625, 2.01171875)","(2.16796875, 1.97265625)"
116,"(1.984375, 2.09765625)","(2.04296875, 2.00390625)","(1.6875, 1.97265625)","(1.234375, 1.63671875)","(0.83203125, 1.21875)","(2.40625, 1.96875)","(2.87890625, 1.671875)","(3.29296875, 1.375)","(1.79296875, 2.88671875)","(1.33203125, 3.34765625)","(1.35546875, 4.1015625)","(2.28515625, 2.90625)","(2.61328125, 3.38671875)","(2.62890625, 4.109375)","(1.91015625, 2.0234375)","(2.05078125, 2.01953125)","(1.81640625, 1.9453125)","(2.171875, 1.90625)"
117,"(1.984375, 2.09375)","(2.04296875, 2.00390625)","(1.6875, 1.97265625)","(1.234375, 1.6328125)","(0.83203125, 1.21875)","(2.40234375, 1.96875)","(2.875, 1.671875)","(3.29296875, 1.375)","(1.79296875, 2.88671875)","(1.328125, 3.34765625)","(1.35546875, 4.1015625)","(2.28515625, 2.90625)","(2.61328125, 3.38671875)","(2.62890625, 4.109375)","(1.91015625, 2.0234375)","(2.046875, 2.01953125)","(1.81640625, 1.94140625)","(2.171875, 1.90625)"
118,"(1.984375, 2.09765625)","(2.0390625, 2.00390625)","(1.6875, 1.97265625)","(1.234375, 1.6328125)","(0.83203125, 1.21875)","(2.40234375, 1.96875)","(2.875, 1.671875)","(3.2890625, 1.37890625)","(1.7890625, 2.88671875)","(1.328125, 3.34765625)","(1.35546875, 4.09765625)","(2.28515625, 2.90625)","(2.61328125, 3.38671875)","(2.62890625, 4.109375)","(1.91015625, 2.0234375)","(2.046875, 2.01953125)","(1.81640625, 1.94140625)","(2.171875, 1.91015625)"
119,"(1.984375, 2.09375)","(2.0390625, 2.00390625)","(1.6875, 1.97265625)","(1.234375, 1.6328125)","(0.83203125, 1.21875)","(2.40234375, 1.96875)","(2.87890625, 1.671875)","(3.2890625, 1.3828125)","(1.79296875, 2.88671875)","(1.328125, 3.34765625)","(1.35546875, 4.09765625)","(2.28515625, 2.90625)","(2.61328125, 3.38671875)","(2.62890625, 4.109375)","(1.91015625, 2.0234375)","(2.046875, 2.01953125)","(1.81640625, 1.94140625)","(2.171875, 1.91015625)"
120,"(1.984375, 2.03125)","(2.046875, 1.94140625)","(1.6953125, 1.9140625)","(1.23828125, 1.57421875)","(0.8359375, 1.15234375)","(2.40625, 1.90625)","(2.8828125, 1.609375)","(3.31640625, 1.3046875)","(1.80859375, 2.84765625)","(1.33203125, 3.33203125)","(1.35546875, 4.1015625)","(2.296875, 2.86328125)","(2.625, 3.3828125)","(2.6328125, 4.11328125)","(1.9140625, 1.95703125)","(2.05078125, 1.953125)","(1.8203125, 1.87890625)","(2.17578125, 1.84375)"
121,"(1.984375, 2.03515625)","(2.046875, 1.94140625)","(1.6953125, 1.9140625)","(1.23828125, 1.57421875)","(0.8359375, 1.15234375)","(2.41015625, 1.90625)","(2.8828125, 1.609375)","(3.31640625, 1.3046875)","(1.80859375, 2.84765625)","(1.33203125, 3.33203125)","(1.35546875, 4.10546875)","(2.296875, 2.86328125)","(2.625, 3.3828125)","(2.6328125, 4.11328125)","(1.9140625, 1.95703125)","(2.05078125, 1.953125)","(1.8203125, 1.87890625)","(2.17578125, 1.84375)"
122,"(1.9921875, 1.97265625)","(2.046875, 1.87890625)","(1.69921875, 1.85546875)","(1.23828125, 1.51171875)","(None, None)","(2.40625, 1.84375)","(2.8984375, 1.54296875)","(3.32421875, 1.2421875)","(1.8125, 2.78125)","(1.32421875, 3.328125)","(1.35546875, 4.10546875)","(2.296875, 2.8125)","(2.6328125, 3.37890625)","(2.63671875, 4.11328125)","(1.921875, 1.90234375)","(2.0546875, 1.89453125)","(1.82421875, 1.82421875)","(2.1796875, 1.77734375)"
123,"(1.9921875, 1.97265625)","(2.046875, 1.87890625)","(1.703125, 1.85546875)","(1.234375, 1.5078125)","(None, None)","(2.40234375, 1.84765625)","(2.8984375, 1.54296875)","(3.3203125, 1.2421875)","(1.81640625, 2.78125)","(1.32421875, 3.328125)","(1.35546875, 4.10546875)","(2.296875, 2.81640625)","(2.6328125, 3.37890625)","(2.63671875, 4.11328125)","(1.921875, 1.90234375)","(2.0546875, 1.89453125)","(1.82421875, 1.82421875)","(2.1796875, 1.77734375)"
124,"(2.0078125, 1.89453125)","(2.0625, 1.8046875)","(1.71484375, 1.7890625)","(1.2421875, 1.4453125)","(0.8359375, 1.02734375)","(2.41796875, 1.76953125)","(2.89453125, 1.48046875)","(3.31640625, 1.18359375)","(1.8203125, 2.73046875)","(1.328125, 3.3125)","(1.35546875, 4.10546875)","(2.296875, 2.7578125)","(2.640625, 3.37109375)","(2.6328125, 4.109375)","(1.9375, 1.82421875)","(2.0703125, 1.81640625)","(1.8359375, 1.75)","(2.19140625, 1.703125)"
125,"(2.0078125, 1.89453125)","(2.0625, 1.8046875)","(1.71484375, 1.7890625)","(1.2421875, 1.4453125)","(0.8359375, 1.02734375)","(2.41796875, 1.76953125)","(2.89453125, 1.48046875)","(3.31640625, 1.1796875)","(1.8203125, 2.7265625)","(1.328125, 3.31640625)","(1.35546875, 4.10546875)","(2.296875, 2.7578125)","(2.640625, 3.37109375)","(2.6328125, 4.109375)","(1.9375, 1.82421875)","(2.0703125, 1.81640625)","(1.8359375, 1.75)","(2.19140625, 1.69921875)"
126,"(2.02734375, 1.81640625)","(2.07421875, 1.734375)","(1.72265625, 1.71484375)","(1.24609375, 1.37109375)","(0.84765625, 0.95703125)","(2.42578125, 1.70703125)","(2.90625, 1.41015625)","(3.30859375, 1.125)","(1.8203125, 2.6953125)","(1.34375, 3.30859375)","(1.359375, 4.1015625)","(2.296875, 2.7265625)","(2.6484375, 3.34375)","(2.640625, 4.109375)","(1.953125, 1.74609375)","(2.08984375, 1.73828125)","(1.8515625, 1.67578125)","(2.20703125, 1.62890625)"
127,"(2.03125, 1.81640625)","(2.07421875, 1.734375)","(1.72265625, 1.71484375)","(1.24609375, 1.37109375)","(0.84375, 0.95703125)","(2.42578125, 1.70703125)","(2.90625, 1.41015625)","(3.30859375, 1.125)","(1.8203125, 2.6953125)","(1.34375, 3.30859375)","(1.359375, 4.1015625)","(2.296875, 2.7265625)","(2.6484375, 3.34375)","(2.640625, 4.109375)","(1.953125, 1.74609375)","(2.08984375, 1.73828125)","(1.8515625, 1.67578125)","(2.20703125, 1.62890625)"
128,"(2.03125, 1.7421875)","(2.078125, 1.66015625)","(1.73046875, 1.64453125)","(1.25390625, 1.296875)","(None, None)","(2.43359375, 1.6328125)","(2.90625, 1.33203125)","(3.3125, 1.046875)","(1.83203125, 2.63671875)","(1.36328125, 3.28515625)","(1.359375, 4.109375)","(2.296875, 2.671875)","(2.64453125, 3.3046875)","(2.640625, 4.10546875)","(1.95703125, 1.67578125)","(2.08984375, 1.66796875)","(1.859375, 1.60546875)","(2.2109375, 1.55859375)"
129,"(2.03125, 1.7421875)","(2.07421875, 1.66015625)","(1.73046875, 1.64453125)","(1.25, 1.29296875)","(0.84765625, 0.8828125)","(2.43359375, 1.6328125)","(2.90625, 1.33203125)","(3.31640625, 1.04296875)","(1.83203125, 2.63671875)","(1.359375, 3.2890625)","(1.359375, 4.109375)","(2.296875, 2.671875)","(2.64453125, 3.3046875)","(2.640625, 4.10546875)","(1.95703125, 1.67578125)","(2.09375, 1.66796875)","(1.859375, 1.60546875)","(2.2109375, 1.55859375)"
130,"(2.03125, 1.7421875)","(2.07421875, 1.66015625)","(1.73046875, 1.64453125)","(1.25, 1.29296875)","(0.84375, 0.8828125)","(2.43359375, 1.6328125)","(2.90625, 1.33203125)","(3.31640625, 1.04296875)","(1.8359375, 2.63671875)","(1.36328125, 3.28515625)","(1.359375, 4.109375)","(2.296875, 2.671875)","(2.64453125, 3.30078125)","(2.640625, 4.10546875)","(1.95703125, 1.67578125)","(2.08984375, 1.66796875)","(1.859375, 1.60546875)","(2.2109375, 1.55859375)"
131,"(2.03125, 1.7421875)","(2.07421875, 1.66015625)","(1.73046875, 1.64453125)","(1.25, 1.29296875)","(0.84765625, 0.8828125)","(2.43359375, 1.6328125)","(2.90625, 1.33203125)","(3.31640625, 1.04296875)","(1.83203125, 2.63671875)","(1.359375, 3.29296875)","(1.359375, 4.10546875)","(2.296875, 2.671875)","(2.64453125, 3.3046875)","(2.63671875, 4.10546875)","(1.95703125, 1.67578125)","(2.08984375, 1.66796875)","(1.859375, 1.60546875)","(2.2109375, 1.55859375)"
132,"(2.04296875, 1.68359375)","(2.08203125, 1.58984375)","(1.734375, 1.5703125)","(1.26953125, 1.2265625)","(None, None)","(2.44140625, 1.55859375)","(2.91015625, 1.25390625)","(3.31640625, 0.97265625)","(1.8359375, 2.578125)","(1.37890625, 3.27734375)","(1.359375, 4.109375)","(2.29296875, 2.6171875)","(2.64453125, 3.26953125)","(2.640625, 4.10546875)","(1.96875, 1.6171875)","(2.1015625, 1.60546875)","(1.8671875, 1.53515625)","(2.21484375, 1.484375)"
133,"(2.04296875, 1.68359375)","(2.08203125, 1.58984375)","(1.734375, 1.5703125)","(1.265625, 1.22265625)","(0.85546875, 0.8125)","(2.44140625, 1.55859375)","(2.91015625, 1.25390625)","(3.31640625, 0.97265625)","(1.8359375, 2.578125)","(1.37890625, 3.27734375)","(1.359375, 4.109375)","(2.29296875, 2.62109375)","(2.64453125, 3.26953125)","(2.640625, 4.1015625)","(1.96875, 1.6171875)","(2.1015625, 1.60546875)","(1.8671875, 1.53515625)","(2.21484375, 1.484375)"
134,"(2.046875, 1.60546875)","(2.08984375, 1.51953125)","(1.74609375, 1.5)","(1.26953125, 1.140625)","(0.85546875, 0.7265625)","(2.44921875, 1.484375)","(2.9140625, 1.1796875)","(3.31640625, 0.90234375)","(1.83984375, 2.53515625)","(1.41015625, 3.2578125)","(1.35546875, 4.10546875)","(2.296875, 2.55859375)","(2.640625, 3.23046875)","(2.64453125, 4.09375)","(1.97265625, 1.5390625)","(2.109375, 1.52734375)","(1.875, 1.45703125)","(2.23046875, 1.4140625)"
135,"(2.046875, 1.60546875)","(2.08984375, 1.51953125)","(1.74609375, 1.5)","(1.26953125, 1.140625)","(0.859375, 0.7265625)","(2.44921875, 1.484375)","(2.9140625, 1.1796875)","(3.31640625, 0.8984375)","(1.83984375, 2.53515625)","(1.40625, 3.2578125)","(1.35546875, 4.10546875)","(2.296875, 2.55859375)","(2.640625, 3.23046875)","(2.64453125, 4.09375)","(1.97265625, 1.5390625)","(2.109375, 1.52734375)","(1.875, 1.45703125)","(2.23046875, 1.4140625)"
136,"(2.05859375, 1.53515625)","(2.1015625, 1.44921875)","(1.7578125, 1.4375)","(1.28125, 1.07421875)","(0.8671875, 0.66015625)","(2.453125, 1.41796875)","(2.91796875, 1.1015625)","(3.3203125, 0.82421875)","(1.84375, 2.4921875)","(1.4375, 3.23046875)","(1.35546875, 4.09765625)","(2.30078125, 2.5234375)","(2.64453125, 3.23046875)","(2.64453125, 4.08984375)","(1.984375, 1.46875)","(2.12109375, 1.45703125)","(1.88671875, 1.39453125)","(2.23828125, 1.33984375)"
137,"(2.05859375, 1.53515625)","(2.1015625, 1.44921875)","(1.7578125, 1.43359375)","(1.28125, 1.07421875)","(None, None)","(2.453125, 1.41796875)","(2.91796875, 1.1015625)","(3.3203125, 0.82421875)","(1.84375, 2.4921875)","(1.4375, 3.23046875)","(1.35546875, 4.09765625)","(2.30078125, 2.52734375)","(2.64453125, 3.23046875)","(2.64453125, 4.08984375)","(1.984375, 1.46875)","(2.12109375, 1.45703125)","(1.88671875, 1.39453125)","(2.23828125, 1.33984375)"
138,"(2.05859375, 1.46875)","(2.10546875, 1.390625)","(1.76171875, 1.37109375)","(1.27734375, 1.0078125)","(0.8671875, 0.59375)","(2.4609375, 1.36328125)","(2.91796875, 1.04296875)","(3.33203125, 0.73828125)","(1.83984375, 2.45703125)","(1.46484375, 3.234375)","(1.35546875, 4.09765625)","(2.2890625, 2.48046875)","(2.62890625, 3.1875)","(2.640625, 4.09375)","(1.98828125, 1.40234375)","(2.125, 1.390625)","(1.890625, 1.32421875)","(2.2421875, 1.27734375)"
139,"(2.05859375, 1.46875)","(2.109375, 1.390625)","(1.76171875, 1.37109375)","(1.27734375, 1.0078125)","(0.8671875, 0.59375)","(2.4609375, 1.36328125)","(2.91796875, 1.04296875)","(3.33203125, 0.73828125)","(1.83984375, 2.45703125)","(1.46484375, 3.23046875)","(1.35546875, 4.09765625)","(2.2890625, 2.48046875)","(2.62890625, 3.1875)","(2.64453125, 4.09375)","(1.98828125, 1.40234375)","(2.125, 1.390625)","(1.890625, 1.32421875)","(2.2421875, 1.27734375)"
140,"(2.0703125, 1.42578125)","(2.109375, 1.33984375)","(1.76953125, 1.32421875)","(1.2890625, 0.953125)","(0.87109375, 0.54296875)","(2.4609375, 1.3125)","(2.9296875, 0.98828125)","(3.34375, 0.671875)","(1.84765625, 2.421875)","(1.49609375, 3.1953125)","(1.35546875, 4.1015625)","(2.30078125, 2.453125)","(2.6015625, 3.20703125)","(2.64453125, 4.09375)","(1.99609375, 1.35546875)","(2.1328125, 1.34375)","(1.89453125, 1.2734375)","(2.25, 1.234375)"
141,"(2.0703125, 1.42578125)","(2.109375, 1.34375)","(1.76953125, 1.32421875)","(1.2890625, 0.95703125)","(0.87109375, 0.54296875)","(2.4609375, 1.3125)","(2.9296875, 0.984375)","(3.33984375, 0.67578125)","(1.84375, 2.421875)","(1.49609375, 3.1875)","(1.35546875, 4.1015625)","(2.30078125, 2.44921875)","(2.60546875, 3.21484375)","(2.64453125, 4.09765625)","(1.99609375, 1.35546875)","(2.1328125, 1.34375)","(1.89453125, 1.2734375)","(2.25, 1.234375)"
142,"(2.0703125, 1.42578125)","(2.109375, 1.33984375)","(1.76953125, 1.32421875)","(1.29296875, 0.95703125)","(0.87109375, 0.5390625)","(2.4609375, 1.3125)","(2.9296875, 0.984375)","(3.34375, 0.671875)","(1.84765625, 2.421875)","(1.49609375, 3.19140625)","(1.35546875, 4.1015625)","(2.30078125, 2.44921875)","(2.6015625, 3.20703125)","(2.64453125, 4.09375)","(1.99609375, 1.35546875)","(2.1328125, 1.34375)","(1.89453125, 1.2734375)","(2.25, 1.234375)"
143,"(2.0703125, 1.42578125)","(2.109375, 1.33984375)","(1.76953125, 1.32421875)","(1.29296875, 0.95703125)","(0.87109375, 0.5390625)","(2.4609375, 1.3125)","(2.9296875, 0.984375)","(3.34375, 0.671875)","(1.84765625, 2.421875)","(1.49609375, 3.19140625)","(1.35546875, 4.1015625)","(2.30078125, 2.44921875)","(2.6015625, 3.203125)","(2.64453125, 4.09765625)","(1.99609375, 1.35546875)","(2.1328125, 1.34375)","(1.89453125, 1.2734375)","(2.25, 1.234375)"
144,"(2.078125, 1.37890625)","(2.12109375, 1.30078125)","(1.79296875, 1.29296875)","(1.29296875, 0.9140625)","(0.875, 0.49609375)","(2.47265625, 1.265625)","(2.93359375, 0.9375)","(3.3515625, 0.6171875)","(1.83984375, 2.40625)","(1.50390625, 3.21875)","(1.359375, 4.08984375)","(2.296875, 2.4375)","(2.5859375, 3.23046875)","(2.63671875, 4.09765625)","(2.00390625, 1.3125)","(2.140625, 1.296875)","(1.90625, 1.234375)","(2.2578125, 1.18359375)"
145,"(2.078125, 1.37890625)","(2.12109375, 1.30078125)","(1.79296875, 1.29296875)","(1.29296875, 0.9140625)","(0.875, 0.49609375)","(2.46875, 1.265625)","(2.93359375, 0.9375)","(3.3515625, 0.6171875)","(1.8359375, 2.40625)","(1.50390625, 3.21875)","(1.359375, 4.08984375)","(2.296875, 2.43359375)","(2.5859375, 3.2265625)","(2.63671875, 4.09765625)","(2.00390625, 1.30859375)","(2.140625, 1.296875)","(1.90234375, 1.234375)","(2.2578125, 1.18359375)"
0,"(1.67578125, 2.61328125)","(1.6875, 2.9296875)","(1.2890625, 2.92578125)","(0.84375, 3.34375)","(0.53125, 3.79296875)","(2.08984375, 2.9375)","(2.5390625, 3.359375)","(2.86328125, 3.8359375)","(1.48828125, 3.52734375)","(1.04296875, 3.515625)","(1.2265625, 4.21484375)","(1.91796875, 3.5078125)","(2.390625, 3.47265625)","(2.1953125, 4.2421875)","(1.6015625, 2.546875)","(1.74609375, 2.546875)","(1.49609375, 2.6015625)","(1.859375, 2.60546875)"
1,"(1.67578125, 2.61328125)","(1.6875, 2.9296875)","(1.2890625, 2.92578125)","(0.84375, 3.33984375)","(0.53125, 3.79296875)","(2.08984375, 2.9375)","(2.5390625, 3.359375)","(2.86328125, 3.8359375)","(1.4921875, 3.53515625)","(1.04296875, 3.515625)","(1.2265625, 4.21484375)","(1.921875, 3.51953125)","(2.390625, 3.46875)","(2.1953125, 4.2421875)","(1.6015625, 2.546875)","(1.74609375, 2.546875)","(1.49609375, 2.6015625)","(1.859375, 2.60546875)"
2,"(1.67578125, 2.61328125)","(1.6875, 2.9296875)","(1.2890625, 2.92578125)","(0.84375, 3.33984375)","(0.53125, 3.79296875)","(2.08984375, 2.9375)","(2.5390625, 3.359375)","(2.86328125, 3.8359375)","(1.4921875, 3.53125)","(1.04296875, 3.515625)","(1.2265625, 4.21484375)","(1.921875, 3.515625)","(2.390625, 3.47265625)","(2.1953125, 4.2421875)","(1.6015625, 2.546875)","(1.74609375, 2.546875)","(1.49609375, 2.6015625)","(1.859375, 2.60546875)"
